reg;jour;three_class;P;T;pop;incidence;positivite;incidence hebdo
Île-de-France;2021-01-18;20-59;3551;46576;6620212.0;53.63876564677989;7.624098248024734;239.35789367470406
Île-de-France;2021-01-18;60+;1064;15951;2517033.0;42.27199246096495;6.670428186320606;185.93319992228945
Île-de-France;2021-01-18;whole;5516;72414;12278210.0;44.92511530589557;7.617311569585991;200.37937126014293
Île-de-France;2021-01-19;0-19;698;8803;3140965.0;22.222469846050497;7.929115074406452;132.09316245166693
Île-de-France;2021-01-19;20-59;2755;40368;6620212.0;41.61498151418716;6.824712643678161;242.90762893997956
Île-de-France;2021-01-19;60+;748;13611;2517033.0;29.71752853458814;5.495555065755639;184.34402727338102
Île-de-France;2021-01-19;whole;4207;62818;12278210.0;34.26395215589243;6.697125027858257;202.6842674950176
Île-de-France;2021-01-20;0-19;810;9529;3140965.0;25.78825297321046;8.500367299821598;136.7732528060644
Île-de-France;2021-01-20;20-59;2598;40958;6620212.0;39.24345625185417;6.3430831583573415;243.20973406893916
Île-de-France;2021-01-20;60+;830;12395;2517033.0;32.97533246485048;6.696248487293263;191.01855239879652
Île-de-France;2021-01-20;whole;4246;62917;12278210.0;34.58158803278328;6.748573517491298;205.45340078073272
Île-de-France;2021-01-21;0-19;763;10747;3140965.0;24.291897553777265;7.099655717874756;141.89906605135684
Île-de-France;2021-01-21;20-59;2798;45675;6620212.0;42.264507541450335;6.125889436234264;246.97094292448642
Île-de-France;2021-01-21;60+;823;13060;2517033.0;32.6972272512915;6.301684532924962;194.87229607239954
Île-de-France;2021-01-21;whole;4389;69514;12278210.0;35.7462529147164;6.313836061800501;209.58266718031376
Île-de-France;2021-01-22;0-19;927;13122;3140965.0;29.51322284711864;7.064471879286695;147.85265037974
Île-de-France;2021-01-22;20-59;2829;50511;6620212.0;42.73277049133774;5.600760230444854;249.96178370118662
Île-de-France;2021-01-22;60+;877;14795;2517033.0;34.842610327317914;5.927678269685704;198.0109120539937
Île-de-France;2021-01-22;whole;4635;78455;12278210.0;37.74980229202791;5.907845261614939;213.36986417401235
Île-de-France;2021-01-23;0-19;546;6642;3140965.0;17.38319274490483;8.220415537488709;151.10006001340352
Île-de-France;2021-01-23;20-59;1681;28806;6620212.0;25.391936089055758;5.835589807678955;251.65357242336043
Île-de-France;2021-01-23;60+;417;7254;2517033.0;16.567124864870664;5.748552522746071;195.5476944481856
Île-de-France;2021-01-23;whole;2644;42718;12278210.0;21.534083551266836;6.189428344023597;214.60782964292025
Île-de-France;2021-01-24;0-19;107;1521;3140965.0;3.4065963804117523;7.034845496383959;151.2592467601517
Île-de-France;2021-01-24;20-59;389;7289;6620212.0;5.875944758264539;5.336808890108383;250.76236229292957
Île-de-France;2021-01-24;60+;165;2460;2517033.0;6.5553371767473845;6.707317073170732;195.62715308063102
Île-de-France;2021-01-24;whole;661;11273;12278210.0;5.383520887816709;5.863567816907656;214.18431514039912
Île-de-France;2021-01-25;0-19;1054;12595;3140965.0;33.556566214523244;8.368400158793172;156.16219855999668
Île-de-France;2021-01-25;20-59;3677;50850;6620212.0;55.54202795922548;7.231071779744346;252.66562460537517
Île-de-France;2021-01-25;60+;1032;16904;2517033.0;41.000654341838185;6.105063890203502;194.35581496150425
Île-de-France;2021-01-25;whole;5765;80369;12278210.0;46.95309821219868;7.173163782055269;216.21229804670224
Île-de-France;2021-01-26;0-19;792;11149;3140965.0;25.215180684916895;7.1037761234191406;159.15490939886308
Île-de-France;2021-01-26;20-59;2834;44637;6620212.0;42.808296773577645;6.348992987880011;253.85893986476566
Île-de-France;2021-01-26;60+;879;14379;2517033.0;34.922068959763344;6.113081577300229;199.56035538667948
Île-de-France;2021-01-26;whole;4509;70191;12278210.0;36.72359407438055;6.423900500064112;218.67193996519035
Île-de-France;2021-01-27;0-19;877;10688;3140965.0;27.921355379636516;8.205464071856287;161.28801180528913
Île-de-France;2021-01-27;20-59;2773;45096;6620212.0;41.88687613025081;6.149104133404293;256.5023597431623
Île-de-France;2021-01-27;60+;812;12543;2517033.0;32.260204772841675;6.473730367535676;198.8452276946707
Île-de-France;2021-01-27;whole;4467;68353;12278210.0;36.381524668498095;6.5351923105057566;220.47187660090515
Île-de-France;2021-01-28;0-19;802;12455;3140965.0;25.533554178413322;6.439181051786432;162.52966842992518
Île-de-France;2021-01-28;20-59;3089;51857;6620212.0;46.660137167812756;5.956765721117689;260.89798936952474
Île-de-France;2021-01-28;60+;874;14101;2517033.0;34.72342237864978;6.198141975746401;200.87142282202893
Île-de-France;2021-01-28;whole;4766;78434;12278210.0;38.81673305799461;6.076446439044291;223.5423567441834
Île-de-France;2021-01-29;0-19;964;14003;3140965.0;30.691204773055414;6.884239091623224;163.70765035586194
Île-de-France;2021-01-29;20-59;3050;54472;6620212.0;46.0710321663415;5.599206932001763;264.2362510445285
Île-de-France;2021-01-29;60+;928;15344;2517033.0;36.8688054546762;6.047966631908238;202.8976179493872
Île-de-France;2021-01-29;whole;4943;83847;12278210.0;40.258311268499234;5.895261607451667;226.0508657206547
Île-de-France;2021-01-30;0-19;567;7339;3140965.0;18.051777081247327;7.725848208202753;164.3762346922045
Île-de-France;2021-01-30;20-59;1857;31340;6620212.0;28.050461223900385;5.925335035098915;266.89477617937314
Île-de-France;2021-01-30;60+;559;8269;2517033.0;22.208687768495686;6.760188656427621;208.53918085301223
Île-de-France;2021-01-30;whole;2984;46962;12278210.0;24.30321683698194;6.354073506239087;228.8199990063698
Île-de-France;2021-01-31;0-19;126;1696;3140965.0;4.011506018054961;7.429245283018868;164.9811443298477
Île-de-France;2021-01-31;20-59;475;7652;6620212.0;7.174996812790889;6.2075274438055414;268.19382823389947
Île-de-France;2021-01-31;60+;192;2755;2517033.0;7.6280287147605925;6.969147005444647;209.61187239102546
Île-de-France;2021-01-31;whole;794;12107;12278210.0;6.466740673111146;6.558189477161973;229.90321879166422
Île-de-France;2021-02-01;0-19;1208;14073;3140965.0;38.4595180143682;8.583812975200738;169.88409612969264
Île-de-France;2021-02-01;20-59;3924;53813;6620212.0;59.27302630187673;7.291918309702117;271.9248265765507
Île-de-France;2021-02-01;60+;1158;17428;2517033.0;46.00654818589983;6.6444801468900625;214.61776623508712
Île-de-France;2021-02-01;whole;6307;85464;12278210.0;51.36742245001511;7.379715435739024;234.31754302948067
Île-de-France;2021-02-02;0-19;1000;13336;3140965.0;31.837349349642547;7.498500299940011;176.50626479441829
Île-de-France;2021-02-02;20-59;3255;45666;6620212.0;49.167609738177575;7.127841282354487;278.28413954115064
Île-de-France;2021-02-02;60+;947;14849;2517033.0;37.62366246290772;6.377533840662671;217.31935973823147
Île-de-France;2021-02-02;whole;5204;73868;12278210.0;42.38402829076877;7.044999187740293;239.97797724586889
Île-de-France;2021-02-03;0-19;938;11804;3140965.0;29.86343368996471;7.946458827516096;178.4483431047465
Île-de-France;2021-02-03;20-59;2877;45015;6620212.0;43.457822800840816;6.391202932355881;279.8550862117406
Île-de-France;2021-02-03;60+;868;13419;2517033.0;34.48504648131352;6.4684402712571725;219.5442014467033
Île-de-France;2021-02-03;whole;4683;70261;12278210.0;38.140738755893565;6.665148517669831;241.73719133326432
Île-de-France;2021-02-04;0-19;875;13955;3140965.0;27.85768068093723;6.27015406664278;180.77246960727038
Île-de-France;2021-02-04;20-59;2921;48389;6620212.0;44.122454084551975;6.0364958978280185;277.31740312847984
Île-de-France;2021-02-04;60+;936;14149;2517033.0;37.18663998445789;6.615308502367659;222.0074190525114
Île-de-France;2021-02-04;whole;4734;76516;12278210.0;38.55610874875084;6.186941293324272;241.4765670240206
Île-de-France;2021-02-05;0-19;1109;15958;3140965.0;35.30762042875359;6.94949241759619;185.38888526296856
Île-de-France;2021-02-05;20-59;3066;54315;6620212.0;46.312716269509195;5.644849489091412;277.5590872316476
Île-de-France;2021-02-05;60+;870;15813;2517033.0;34.56450511375894;5.501802314551318;219.70311871159416
Île-de-France;2021-02-05;whole;5046;86117;12278210.0;41.09719576387763;5.859470255582522;242.315451519399
Île-de-France;2021-02-06;0-19;665;8770;3140965.0;21.171837317512296;7.58266818700114;188.5089454992335
Île-de-France;2021-02-06;20-59;1735;30336;6620212.0;26.207619937246726;5.719277426160337;275.7162459449939
Île-de-France;2021-02-06;60+;482;8102;2517033.0;19.149530419346906;5.949148358430017;216.6439613624454
Île-de-France;2021-02-06;whole;2883;47216;12278210.0;23.480621360931274;6.105981023381904;241.49285604334835
Île-de-France;2021-02-07;0-19;117;1742;3140965.0;3.724969873908178;6.7164179104477615;188.22240935508674
Île-de-France;2021-02-07;20-59;491;6897;6620212.0;7.416680915958583;7.1190372625779315;275.9579300481616
Île-de-France;2021-02-07;60+;164;2451;2517033.0;6.515607860524674;6.691146470828234;215.5315405082095
Île-de-France;2021-02-07;whole;772;11093;12278210.0;6.287561460506051;6.959343730280357;241.31367683074325
Île-de-France;2021-02-08;0-19;1205;16951;3140965.0;38.36400596631927;7.108725148958764;188.1268973070378
Île-de-France;2021-02-08;20-59;3882;51026;6620212.0;58.63860553106154;7.607886175675146;275.32350927734643
Île-de-France;2021-02-08;60+;1128;16411;2517033.0;44.81466869921849;6.873438547315825;214.33966102152814
Île-de-France;2021-02-08;whole;6217;84409;12278210.0;50.63441658026699;7.365328341764505;240.58067096099512
Île-de-France;2021-02-09;0-19;1094;17408;3140965.0;34.830060188508945;6.2844669117647065;191.1196081459042
Île-de-France;2021-02-09;20-59;3268;47528;6620212.0;49.363978072001316;6.875946810301296;275.51987761117016
Île-de-France;2021-02-09;60+;859;15052;2517033.0;34.127482635309114;5.706882806271592;210.84348119392953
Île-de-France;2021-02-09;whole;5221;80008;12278210.0;42.52248495505452;6.525597440255974;240.7191276252809
Île-de-France;2021-02-10;0-19;1151;18123;3140965.0;36.64478910143857;6.351045632621531;197.90096355737808
Île-de-France;2021-02-10;20-59;2802;46588;6620212.0;42.32492856724225;6.0144243152743195;274.3869833775716
Île-de-France;2021-02-10;60+;737;12330;2517033.0;29.28050605613832;5.9772911597729115;205.6389407687543
Île-de-France;2021-02-10;whole;4693;77087;12278210.0;38.22218385253225;6.0879266283549756;240.80057272191956
Île-de-France;2021-02-11;0-19;892;18742;3140965.0;28.398915619881148;4.759363995304663;198.44219849632196
Île-de-France;2021-02-11;20-59;2874;51161;6620212.0;43.41250703149687;5.617560250972421;273.6770363245165
Île-de-France;2021-02-11;60+;877;12859;2517033.0;34.842610327317914;6.8201259818026285;203.29491111161434
Île-de-France;2021-02-11;whole;4643;82813;12278210.0;37.814958369338854;5.6066076582179125;240.0594223425076
Île-de-France;2021-02-12;0-19;1005;21574;3140965.0;31.99653609639076;4.658385093167702;195.13111416395915
Île-de-France;2021-02-12;20-59;3187;58813;6620212.0;48.14045229971487;5.418869977726013;275.50477235472215
Île-de-France;2021-02-12;60+;876;14335;2517033.0;34.80288101109521;6.110917335193582;203.53328700895065
Île-de-France;2021-02-12;whole;5070;94766;12278210.0;41.292663995810464;5.3500200493848;240.25489057444042
Île-de-France;2021-02-13;0-19;611;14025;3140965.0;19.452620452631596;4.35650623885918;193.41189729907848
Île-de-France;2021-02-13;20-59;1851;33816;6620212.0;27.959829685212494;5.47374024130589;277.2569821026879
Île-de-France;2021-02-13;60+;478;7721;2517033.0;18.99061315445606;6.190907913482709;203.37436974405978
Île-de-France;2021-02-13;whole;2941;55585;12278210.0;23.95300292143562;5.290995772240713;240.72727213494477
Île-de-France;2021-02-14;0-19;123;2109;3140965.0;3.9159939700060336;5.832147937411095;193.60292139517634
Île-de-France;2021-02-14;20-59;471;7091;6620212.0;7.114575786998966;6.642222535608518;276.9548769737283
Île-de-France;2021-02-14;60+;175;2387;2517033.0;6.952630338974499;7.331378299120235;203.81139222250962
Île-de-France;2021-02-14;whole;770;11606;12278210.0;6.271272441178316;6.634499396863691;240.71098311561704
Île-de-France;2021-02-15;0-19;1047;15741;3140965.0;33.333704769075744;6.651419858967028;188.57262019793282
Île-de-France;2021-02-15;20-59;4289;54469;6620212.0;64.78644490538973;7.874203675485138;283.1027163480565
Île-de-France;2021-02-15;60+;1172;16505;2517033.0;46.562758613017785;7.100878521660103;205.55948213630893
Île-de-France;2021-02-15;whole;6510;86779;12278210.0;53.020757911780294;7.5018149552311035;243.09732444713035
Île-de-France;2021-02-16;0-19;914;12134;3140965.0;29.099337305573286;7.5325531564199775;182.84189731499714
Île-de-France;2021-02-16;20-59;3680;46857;6620212.0;55.58734372856942;7.85368248073927;289.3260820046246
Île-de-France;2021-02-16;60+;1019;13943;2517033.0;40.484173230942936;7.308326758947143;211.9161727319427
Île-de-France;2021-02-16;whole;5618;72991;12278210.0;45.7558552916101;7.696839336356537;246.3306947836859
Île-de-France;2021-02-17;0-19;927;12145;3140965.0;29.51322284711864;7.63277068752573;175.71033106067722
Île-de-France;2021-02-17;20-59;3748;47496;6620212.0;56.61450116703212;7.891190837123125;303.6156546044145
Île-de-France;2021-02-17;60+;904;12775;2517033.0;35.91530186533113;7.076320939334638;218.55096854113555
Île-de-France;2021-02-17;whole;5579;72436;12278210.0;45.43821941471925;7.701971395438732;253.5467303458729
Île-de-France;2021-02-18;0-19;972;13503;3140965.0;30.945903567852557;7.198400355476561;178.2573190086486
Île-de-France;2021-02-18;20-59;4001;53194;6620212.0;60.43613104837126;7.521524984020754;320.63927862128884
Île-de-France;2021-02-18;60+;1012;13290;2517033.0;40.20606801738396;7.614747930775019;223.9144262312016
Île-de-France;2021-02-18;whole;5992;80023;12278210.0;48.801901905896706;7.487847243917374;264.5336738824307
Île-de-France;2021-02-19;0-19;1190;16903;3140965.0;37.88644572607463;7.04017038395551;184.1472286383325
Île-de-France;2021-02-19;20-59;4313;59074;6620212.0;65.14897106014128;7.301012289670583;337.64779738171524
Île-de-France;2021-02-19;60+;1110;14973;2517033.0;44.09954100720968;7.413344019234621;233.21108622731606
Île-de-France;2021-02-19;whole;6615;90984;12278210.0;53.87593142648643;7.270509100501187;277.11694131310674
Île-de-France;2021-02-20;0-19;649;8397;3140965.0;20.662439727918013;7.728950815767536;185.3570479136189
Île-de-France;2021-02-20;20-59;2484;32589;6620212.0;37.52145701678435;7.622203811101906;347.20942471328715
Île-de-France;2021-02-20;60+;635;7698;2517033.0;25.22811580142175;8.248895817095349;239.44858887428174
Île-de-France;2021-02-20;whole;3769;48696;12278210.0;30.696656923118272;7.7398554296040745;283.86059531478935
Île-de-France;2021-02-21;0-19;162;1982;3140965.0;5.157650594642092;8.173562058526741;186.59870453825496
Île-de-France;2021-02-21;20-59;659;7440;6620212.0;9.95436399921936;8.85752688172043;350.0492129255075
Île-de-France;2021-02-21;60+;240;2422;2517033.0;9.535035893450742;9.90916597853014;242.03099442875802
Île-de-France;2021-02-21;whole;1061;11857;12278210.0;8.641324753363886;8.948300581934722;286.2306476269749
Île-de-France;2021-02-22;0-19;1370;11198;3140965.0;43.617168609010285;12.234327558492588;196.8821683781895
Île-de-France;2021-02-22;20-59;6014;54428;6620212.0;90.84301227815665;11.049459836848682;376.1057802982745
Île-de-France;2021-02-22;60+;1432;16895;2517033.0;56.892380830922754;8.47588043799941;252.36061664666295
Île-de-France;2021-02-22;whole;8818;82550;12278210.0;71.81828621598751;10.682010902483343;305.02817593118215
Île-de-France;2021-02-23;0-19;1009;8270;3140965.0;32.123885493789324;12.200725513905683;199.90671656640555
Île-de-France;2021-02-23;20-59;4681;47575;6620212.0;70.70770543299822;9.83920126116658;391.2261420027032
Île-de-France;2021-02-23;60+;1245;14693;2517033.0;49.46299869727572;8.473422718301233;261.33944211299575
Île-de-France;2021-02-23;whole;6940;70581;12278210.0;56.52289706724352;9.832674515804536;315.7952177068156
Île-de-France;2021-02-24;0-19;1031;8068;3140965.0;32.824307179481465;12.77887952404561;203.21780089876836
Île-de-France;2021-02-24;20-59;4336;47202;6620212.0;65.49639195844483;9.18605143849837;400.10803279411596
Île-de-France;2021-02-24;60+;1116;13931;2517033.0;44.33791690454595;8.010910918096332;269.76205715221056
Île-de-France;2021-02-24;whole;6486;69226;12278210.0;52.825289679847465;9.369312108167453;323.18228797194377
Île-de-France;2021-02-25;0-19;1120;8529;3140965.0;35.657831271599655;13.13166842537226;207.92972860251547
Île-de-France;2021-02-25;20-59;4419;50300;6620212.0;66.75012824362724;8.785288270377734;406.42202998937194
Île-de-France;2021-02-25;60+;1042;14083;2517033.0;41.3979475040653;7.398991692111057;270.9539366388919
Île-de-France;2021-02-25;whole;6582;72948;12278210.0;53.60716260757879;9.022865602895214;327.9875486736259
Île-de-France;2021-02-26;0-19;1351;10645;3140965.0;43.01225897136708;12.691404415218413;213.05554184780794
Île-de-France;2021-02-26;20-59;4459;56174;6620212.0;67.35433850154648;7.937836009541781;408.6273974307772
Île-de-France;2021-02-26;60+;1120;15814;2517033.0;44.49683416943679;7.082332110787909;271.351229801119
Île-de-France;2021-02-26;whole;6930;82677;12278210.0;56.44145197060483;8.382016764033528;330.5530692177443
