reg;jour;cl_age90;P;T;pop
;;;sum;sum;sum
Hauts-de-France;2020-11-15;79;20;196;452001.0
Hauts-de-France;2020-11-15;89;20;150;253185.0
Hauts-de-France;2020-11-15;90;15;93;63751.0
Hauts-de-France;2020-11-16;0;3104;29956;5962662.0
Hauts-de-France;2020-11-16;9;146;1369;731751.0
Hauts-de-France;2020-11-16;19;462;4044;793787.0
Hauts-de-France;2020-11-16;29;407;3885;690891.0
Hauts-de-France;2020-11-16;39;456;4446;752457.0
Hauts-de-France;2020-11-16;49;403;4121;759226.0
Hauts-de-France;2020-11-16;59;391;3858;763464.0
Hauts-de-France;2020-11-16;69;279;2817;702149.0
Hauts-de-France;2020-11-16;79;216;2212;452001.0
Hauts-de-France;2020-11-16;89;207;1996;253185.0
Hauts-de-France;2020-11-16;90;136;1201;63751.0
Hauts-de-France;2020-11-17;0;2084;23978;5962662.0
Hauts-de-France;2020-11-17;9;88;1137;731751.0
Hauts-de-France;2020-11-17;19;290;3520;793787.0
Hauts-de-France;2020-11-17;29;251;3259;690891.0
Hauts-de-France;2020-11-17;39;288;3698;752457.0
Hauts-de-France;2020-11-17;49;300;3387;759226.0
Hauts-de-France;2020-11-17;59;284;3052;763464.0
Hauts-de-France;2020-11-17;69;216;2124;702149.0
Hauts-de-France;2020-11-17;79;149;1516;452001.0
Hauts-de-France;2020-11-17;89;146;1407;253185.0
Hauts-de-France;2020-11-17;90;71;873;63751.0
Hauts-de-France;2020-11-18;0;1788;20904;5962662.0
Hauts-de-France;2020-11-18;9;54;1039;731751.0
Hauts-de-France;2020-11-18;19;247;3253;793787.0
Hauts-de-France;2020-11-18;29;257;3032;690891.0
Hauts-de-France;2020-11-18;39;241;3029;752457.0
Hauts-de-France;2020-11-18;49;245;2852;759226.0
Hauts-de-France;2020-11-18;59;239;2508;763464.0
Hauts-de-France;2020-11-18;69;170;1735;702149.0
Hauts-de-France;2020-11-18;79;125;1370;452001.0
Hauts-de-France;2020-11-18;89;142;1269;253185.0
Hauts-de-France;2020-11-18;90;68;812;63751.0
Hauts-de-France;2020-11-19;0;1720;21771;5962662.0
Hauts-de-France;2020-11-19;9;80;911;731751.0
Hauts-de-France;2020-11-19;19;250;3289;793787.0
Hauts-de-France;2020-11-19;29;230;3082;690891.0
Hauts-de-France;2020-11-19;39;223;3384;752457.0
Hauts-de-France;2020-11-19;49;233;3191;759226.0
Hauts-de-France;2020-11-19;59;248;2894;763464.0
Hauts-de-France;2020-11-19;69;162;1890;702149.0
Hauts-de-France;2020-11-19;79;118;1309;452001.0
Hauts-de-France;2020-11-19;89;115;1147;253185.0
Hauts-de-France;2020-11-19;90;59;666;63751.0
Hauts-de-France;2020-11-20;0;1741;23416;5962662.0
Hauts-de-France;2020-11-20;9;80;1052;731751.0
Hauts-de-France;2020-11-20;19;255;3438;793787.0
Hauts-de-France;2020-11-20;29;218;3029;690891.0
Hauts-de-France;2020-11-20;39;231;3392;752457.0
Hauts-de-France;2020-11-20;49;251;3377;759226.0
Hauts-de-France;2020-11-20;59;234;3024;763464.0
Hauts-de-France;2020-11-20;69;155;2303;702149.0
Hauts-de-France;2020-11-20;79;123;1687;452001.0
Hauts-de-France;2020-11-20;89;110;1351;253185.0
Hauts-de-France;2020-11-20;90;84;757;63751.0
Hauts-de-France;2020-11-21;0;828;11170;5962662.0
Hauts-de-France;2020-11-21;9;44;600;731751.0
Hauts-de-France;2020-11-21;19;133;1620;793787.0
Hauts-de-France;2020-11-21;29;115;1540;690891.0
Hauts-de-France;2020-11-21;39;111;1698;752457.0
Hauts-de-France;2020-11-21;49;120;1636;759226.0
Hauts-de-France;2020-11-21;59;108;1532;763464.0
Hauts-de-France;2020-11-21;69;73;1061;702149.0
Hauts-de-France;2020-11-21;79;58;766;452001.0
Hauts-de-France;2020-11-21;89;51;528;253185.0
Hauts-de-France;2020-11-21;90;15;188;63751.0
Hauts-de-France;2020-11-22;0;239;2681;5962662.0
Hauts-de-France;2020-11-22;9;15;152;731751.0
Hauts-de-France;2020-11-22;19;25;315;793787.0
Hauts-de-France;2020-11-22;29;36;412;690891.0
Hauts-de-France;2020-11-22;39;31;399;752457.0
Hauts-de-France;2020-11-22;49;38;339;759226.0
Hauts-de-France;2020-11-22;59;34;324;763464.0
Hauts-de-France;2020-11-22;69;15;258;702149.0
Hauts-de-France;2020-11-22;79;15;199;452001.0
Hauts-de-France;2020-11-22;89;14;187;253185.0
Hauts-de-France;2020-11-22;90;16;94;63751.0
Hauts-de-France;2020-11-23;0;1682;23077;5962662.0
Hauts-de-France;2020-11-23;9;56;957;731751.0
Hauts-de-France;2020-11-23;19;227;2771;793787.0
Hauts-de-France;2020-11-23;29;205;2981;690891.0
Hauts-de-France;2020-11-23;39;252;3389;752457.0
Hauts-de-France;2020-11-23;49;250;3215;759226.0
Hauts-de-France;2020-11-23;59;235;2979;763464.0
Hauts-de-France;2020-11-23;69;151;2213;702149.0
Hauts-de-France;2020-11-23;79;127;1899;452001.0
Hauts-de-France;2020-11-23;89;107;1627;253185.0
Hauts-de-France;2020-11-23;90;72;1043;63751.0
Hauts-de-France;2020-11-24;0;1309;18642;5962662.0
Hauts-de-France;2020-11-24;9;55;867;731751.0
Hauts-de-France;2020-11-24;19;167;2496;793787.0
Hauts-de-France;2020-11-24;29;151;2542;690891.0
Hauts-de-France;2020-11-24;39;169;2791;752457.0
Hauts-de-France;2020-11-24;49;184;2617;759226.0
Hauts-de-France;2020-11-24;59;191;2416;763464.0
Hauts-de-France;2020-11-24;69;120;1840;702149.0
Hauts-de-France;2020-11-24;79;102;1322;452001.0
Hauts-de-France;2020-11-24;89;100;1104;253185.0
Hauts-de-France;2020-11-24;90;70;645;63751.0
Hauts-de-France;2020-11-25;0;1176;18054;5962662.0
Hauts-de-France;2020-11-25;9;68;778;731751.0
Hauts-de-France;2020-11-25;19;157;2613;793787.0
Hauts-de-France;2020-11-25;29;146;2641;690891.0
Hauts-de-France;2020-11-25;39;157;2678;752457.0
Hauts-de-France;2020-11-25;49;153;2390;759226.0
Hauts-de-France;2020-11-25;59;159;2120;763464.0
Hauts-de-France;2020-11-25;69;114;1718;702149.0
Hauts-de-France;2020-11-25;79;85;1226;452001.0
Hauts-de-France;2020-11-25;89;77;1149;253185.0
Hauts-de-France;2020-11-25;90;60;734;63751.0
Hauts-de-France;2020-11-26;0;1298;19231;5962662.0
Hauts-de-France;2020-11-26;9;42;662;731751.0
Hauts-de-France;2020-11-26;19;153;2511;793787.0
Hauts-de-France;2020-11-26;29;198;2915;690891.0
Hauts-de-France;2020-11-26;39;173;2861;752457.0
Hauts-de-France;2020-11-26;49;161;2655;759226.0
Hauts-de-France;2020-11-26;59;188;2464;763464.0
Hauts-de-France;2020-11-26;69;106;1725;702149.0
Hauts-de-France;2020-11-26;79;99;1262;452001.0
Hauts-de-France;2020-11-26;89;94;1318;253185.0
Hauts-de-France;2020-11-26;90;84;852;63751.0
Hauts-de-France;2020-11-27;0;1225;20179;5962662.0
Hauts-de-France;2020-11-27;9;50;856;731751.0
Hauts-de-France;2020-11-27;19;156;2534;793787.0
Hauts-de-France;2020-11-27;29;172;2896;690891.0
Hauts-de-France;2020-11-27;39;161;3052;752457.0
Hauts-de-France;2020-11-27;49;159;2863;759226.0
Hauts-de-France;2020-11-27;59;180;2712;763464.0
Hauts-de-France;2020-11-27;69;106;2030;702149.0
Hauts-de-France;2020-11-27;79;101;1550;452001.0
Hauts-de-France;2020-11-27;89;98;1136;253185.0
Hauts-de-France;2020-11-27;90;41;543;63751.0
Hauts-de-France;2020-11-28;0;631;9691;5962662.0
Hauts-de-France;2020-11-28;9;26;499;731751.0
Hauts-de-France;2020-11-28;19;100;1275;793787.0
Hauts-de-France;2020-11-28;29;73;1286;690891.0
Hauts-de-France;2020-11-28;39;101;1439;752457.0
Hauts-de-France;2020-11-28;49;84;1380;759226.0
Hauts-de-France;2020-11-28;59;89;1336;763464.0
Hauts-de-France;2020-11-28;69;47;1044;702149.0
Hauts-de-France;2020-11-28;79;47;765;452001.0
Hauts-de-France;2020-11-28;89;46;488;253185.0
Hauts-de-France;2020-11-28;90;18;178;63751.0
Hauts-de-France;2020-11-29;0;176;2254;5962662.0
Hauts-de-France;2020-11-29;9;7;107;731751.0
Hauts-de-France;2020-11-29;19;25;217;793787.0
Hauts-de-France;2020-11-29;29;38;314;690891.0
Hauts-de-France;2020-11-29;39;33;330;752457.0
Hauts-de-France;2020-11-29;49;25;313;759226.0
Hauts-de-France;2020-11-29;59;10;230;763464.0
Hauts-de-France;2020-11-29;69;6;211;702149.0
Hauts-de-France;2020-11-29;79;17;206;452001.0
Hauts-de-France;2020-11-29;89;11;211;253185.0
Hauts-de-France;2020-11-29;90;4;113;63751.0
Hauts-de-France;2020-11-30;0;1419;19689;5962662.0
Hauts-de-France;2020-11-30;9;57;769;731751.0
Hauts-de-France;2020-11-30;19;158;2046;793787.0
Hauts-de-France;2020-11-30;29;201;2535;690891.0
Hauts-de-France;2020-11-30;39;196;2827;752457.0
Hauts-de-France;2020-11-30;49;197;2716;759226.0
Hauts-de-France;2020-11-30;59;214;2682;763464.0
Hauts-de-France;2020-11-30;69;130;2195;702149.0
Hauts-de-France;2020-11-30;79;88;1737;452001.0
Hauts-de-France;2020-11-30;89;122;1385;253185.0
Hauts-de-France;2020-11-30;90;56;792;63751.0
Hauts-de-France;2020-12-01;0;1198;17290;5962662.0
Hauts-de-France;2020-12-01;9;39;643;731751.0
Hauts-de-France;2020-12-01;19;125;2009;793787.0
Hauts-de-France;2020-12-01;29;150;2407;690891.0
Hauts-de-France;2020-12-01;39;147;2555;752457.0
Hauts-de-France;2020-12-01;49;185;2422;759226.0
Hauts-de-France;2020-12-01;59;148;2300;763464.0
Hauts-de-France;2020-12-01;69;96;1748;702149.0
Hauts-de-France;2020-12-01;79;83;1300;452001.0
Hauts-de-France;2020-12-01;89;120;1128;253185.0
Hauts-de-France;2020-12-01;90;104;772;63751.0
Hauts-de-France;2020-12-02;0;1069;15572;5962662.0
Hauts-de-France;2020-12-02;9;38;644;731751.0
Hauts-de-France;2020-12-02;19;138;1905;793787.0
Hauts-de-France;2020-12-02;29;149;2238;690891.0
Hauts-de-France;2020-12-02;39;156;2356;752457.0
Hauts-de-France;2020-12-02;49;146;2159;759226.0
Hauts-de-France;2020-12-02;59;122;1981;763464.0
Hauts-de-France;2020-12-02;69;85;1526;702149.0
Hauts-de-France;2020-12-02;79;70;1141;452001.0
Hauts-de-France;2020-12-02;89;91;994;253185.0
Hauts-de-France;2020-12-02;90;74;617;63751.0
Hauts-de-France;2020-12-03;0;1212;17101;5962662.0
Hauts-de-France;2020-12-03;9;45;543;731751.0
Hauts-de-France;2020-12-03;19;145;1995;793787.0
Hauts-de-France;2020-12-03;29;196;2645;690891.0
Hauts-de-France;2020-12-03;39;149;2715;752457.0
Hauts-de-France;2020-12-03;49;198;2471;759226.0
Hauts-de-France;2020-12-03;59;153;2198;763464.0
Hauts-de-France;2020-12-03;69;84;1561;702149.0
Hauts-de-France;2020-12-03;79;77;1196;452001.0
Hauts-de-France;2020-12-03;89;94;1139;253185.0
Hauts-de-France;2020-12-03;90;71;634;63751.0
Hauts-de-France;2020-12-04;0;1165;19214;5962662.0
Hauts-de-France;2020-12-04;9;40;688;731751.0
Hauts-de-France;2020-12-04;19;145;2073;793787.0
Hauts-de-France;2020-12-04;29;175;2835;690891.0
Hauts-de-France;2020-12-04;39;173;2871;752457.0
Hauts-de-France;2020-12-04;49;150;2685;759226.0
Hauts-de-France;2020-12-04;59;158;2638;763464.0
Hauts-de-France;2020-12-04;69;98;2066;702149.0
Hauts-de-France;2020-12-04;79;90;1599;452001.0
Hauts-de-France;2020-12-04;89;66;1140;253185.0
Hauts-de-France;2020-12-04;90;70;618;63751.0
Hauts-de-France;2020-12-05;0;610;9624;5962662.0
Hauts-de-France;2020-12-05;9;31;435;731751.0
Hauts-de-France;2020-12-05;19;51;1093;793787.0
Hauts-de-France;2020-12-05;29;86;1357;690891.0
Hauts-de-France;2020-12-05;39;93;1440;752457.0
Hauts-de-France;2020-12-05;49;98;1303;759226.0
Hauts-de-France;2020-12-05;59;91;1309;763464.0
Hauts-de-France;2020-12-05;69;62;1126;702149.0
Hauts-de-France;2020-12-05;79;37;822;452001.0
Hauts-de-France;2020-12-05;89;40;524;253185.0
Hauts-de-France;2020-12-05;90;21;214;63751.0
Hauts-de-France;2020-12-06;0;225;2386;5962662.0
Hauts-de-France;2020-12-06;9;5;93;731751.0
Hauts-de-France;2020-12-06;19;24;205;793787.0
Hauts-de-France;2020-12-06;29;30;352;690891.0
Hauts-de-France;2020-12-06;39;21;316;752457.0
Hauts-de-France;2020-12-06;49;25;275;759226.0
Hauts-de-France;2020-12-06;59;17;265;763464.0
Hauts-de-France;2020-12-06;69;24;229;702149.0
Hauts-de-France;2020-12-06;79;22;236;452001.0
Hauts-de-France;2020-12-06;89;36;273;253185.0
Hauts-de-France;2020-12-06;90;21;142;63751.0
Hauts-de-France;2020-12-07;0;1528;20677;5962662.0
Hauts-de-France;2020-12-07;9;66;697;731751.0
Hauts-de-France;2020-12-07;19;157;2109;793787.0
Hauts-de-France;2020-12-07;29;230;2809;690891.0
Hauts-de-France;2020-12-07;39;228;3112;752457.0
Hauts-de-France;2020-12-07;49;179;2801;759226.0
Hauts-de-France;2020-12-07;59;191;2752;763464.0
Hauts-de-France;2020-12-07;69;152;2402;702149.0
Hauts-de-France;2020-12-07;79;108;1834;452001.0
Hauts-de-France;2020-12-07;89;128;1409;253185.0
Hauts-de-France;2020-12-07;90;88;743;63751.0
Hauts-de-France;2020-12-08;0;1226;18640;5962662.0
Hauts-de-France;2020-12-08;9;37;715;731751.0
Hauts-de-France;2020-12-08;19;145;2116;793787.0
Hauts-de-France;2020-12-08;29;162;2547;690891.0
Hauts-de-France;2020-12-08;39;164;2808;752457.0
Hauts-de-France;2020-12-08;49;177;2473;759226.0
Hauts-de-France;2020-12-08;59;144;2420;763464.0
Hauts-de-France;2020-12-08;69;115;2051;702149.0
Hauts-de-France;2020-12-08;79;88;1595;452001.0
Hauts-de-France;2020-12-08;89;100;1210;253185.0
Hauts-de-France;2020-12-08;90;94;698;63751.0
Hauts-de-France;2020-12-09;0;1143;17320;5962662.0
Hauts-de-France;2020-12-09;9;45;681;731751.0
Hauts-de-France;2020-12-09;19;140;2049;793787.0
Hauts-de-France;2020-12-09;29;149;2553;690891.0
Hauts-de-France;2020-12-09;39;174;2686;752457.0
Hauts-de-France;2020-12-09;49;138;2347;759226.0
Hauts-de-France;2020-12-09;59;152;2196;763464.0
Hauts-de-France;2020-12-09;69;98;1770;702149.0
Hauts-de-France;2020-12-09;79;78;1252;452001.0
Hauts-de-France;2020-12-09;89;99;1124;253185.0
Hauts-de-France;2020-12-09;90;69;646;63751.0
Hauts-de-France;2020-12-10;0;1302;18465;5962662.0
Hauts-de-France;2020-12-10;9;41;684;731751.0
Hauts-de-France;2020-12-10;19;140;2119;793787.0
Hauts-de-France;2020-12-10;29;204;2989;690891.0
Hauts-de-France;2020-12-10;39;186;2980;752457.0
Hauts-de-France;2020-12-10;49;202;2606;759226.0
Hauts-de-France;2020-12-10;59;163;2388;763464.0
Hauts-de-France;2020-12-10;69;126;1798;702149.0
Hauts-de-France;2020-12-10;79;94;1366;452001.0
Hauts-de-France;2020-12-10;89;88;994;253185.0
Hauts-de-France;2020-12-10;90;58;533;63751.0
Hauts-de-France;2020-12-11;0;1356;21352;5962662.0
Hauts-de-France;2020-12-11;9;47;835;731751.0
Hauts-de-France;2020-12-11;19;188;2455;793787.0
Hauts-de-France;2020-12-11;29;191;2910;690891.0
Hauts-de-France;2020-12-11;39;195;3338;752457.0
Hauts-de-France;2020-12-11;49;201;2979;759226.0
Hauts-de-France;2020-12-11;59;177;2890;763464.0
Hauts-de-France;2020-12-11;69;115;2298;702149.0
Hauts-de-France;2020-12-11;79;100;1722;452001.0
Hauts-de-France;2020-12-11;89;98;1333;253185.0
Hauts-de-France;2020-12-11;90;44;583;63751.0
Hauts-de-France;2020-12-12;0;751;11719;5962662.0
Hauts-de-France;2020-12-12;9;25;474;731751.0
Hauts-de-France;2020-12-12;19;77;1320;793787.0
Hauts-de-France;2020-12-12;29;117;1700;690891.0
Hauts-de-France;2020-12-12;39;125;1810;752457.0
Hauts-de-France;2020-12-12;49;99;1616;759226.0
Hauts-de-France;2020-12-12;59;119;1590;763464.0
Hauts-de-France;2020-12-12;69;78;1330;702149.0
Hauts-de-France;2020-12-12;79;43;937;452001.0
Hauts-de-France;2020-12-12;89;49;649;253185.0
Hauts-de-France;2020-12-12;90;19;293;63751.0
Hauts-de-France;2020-12-13;0;158;2952;5962662.0
Hauts-de-France;2020-12-13;9;5;128;731751.0
Hauts-de-France;2020-12-13;19;14;276;793787.0
Hauts-de-France;2020-12-13;29;25;495;690891.0
Hauts-de-France;2020-12-13;39;20;478;752457.0
Hauts-de-France;2020-12-13;49;24;371;759226.0
Hauts-de-France;2020-12-13;59;20;345;763464.0
Hauts-de-France;2020-12-13;69;9;280;702149.0
Hauts-de-France;2020-12-13;79;16;250;452001.0
Hauts-de-France;2020-12-13;89;16;219;253185.0
Hauts-de-France;2020-12-13;90;9;110;63751.0
Hauts-de-France;2020-12-14;0;1742;26075;5962662.0
Hauts-de-France;2020-12-14;9;52;946;731751.0
Hauts-de-France;2020-12-14;19;191;2775;793787.0
Hauts-de-France;2020-12-14;29;243;3518;690891.0
Hauts-de-France;2020-12-14;39;242;3910;752457.0
Hauts-de-France;2020-12-14;49;236;3477;759226.0
Hauts-de-France;2020-12-14;59;254;3416;763464.0
Hauts-de-France;2020-12-14;69;186;3049;702149.0
Hauts-de-France;2020-12-14;79;126;2278;452001.0
Hauts-de-France;2020-12-14;89;126;1727;253185.0
Hauts-de-France;2020-12-14;90;86;975;63751.0
Hauts-de-France;2020-12-15;0;1375;23740;5962662.0
Hauts-de-France;2020-12-15;9;37;834;731751.0
Hauts-de-France;2020-12-15;19;156;2612;793787.0
Hauts-de-France;2020-12-15;29;203;3399;690891.0
Hauts-de-France;2020-12-15;39;202;3699;752457.0
Hauts-de-France;2020-12-15;49;196;3295;759226.0
Hauts-de-France;2020-12-15;59;164;3228;763464.0
Hauts-de-France;2020-12-15;69;132;2667;702149.0
Hauts-de-France;2020-12-15;79;106;1866;452001.0
Hauts-de-France;2020-12-15;89;116;1400;253185.0
Hauts-de-France;2020-12-15;90;62;734;63751.0
Hauts-de-France;2020-12-16;0;1356;24476;5962662.0
Hauts-de-France;2020-12-16;9;34;904;731751.0
Hauts-de-France;2020-12-16;19;158;3092;793787.0
Hauts-de-France;2020-12-16;29;195;3844;690891.0
Hauts-de-France;2020-12-16;39;200;3760;752457.0
Hauts-de-France;2020-12-16;49;175;3514;759226.0
Hauts-de-France;2020-12-16;59;194;3191;763464.0
Hauts-de-France;2020-12-16;69;122;2430;702149.0
Hauts-de-France;2020-12-16;79;104;1780;452001.0
Hauts-de-France;2020-12-16;89;106;1268;253185.0
Hauts-de-France;2020-12-16;90;68;688;63751.0
Hauts-de-France;2020-12-17;0;1420;27974;5962662.0
Hauts-de-France;2020-12-17;9;40;816;731751.0
Hauts-de-France;2020-12-17;19;153;2969;793787.0
Hauts-de-France;2020-12-17;29;199;4586;690891.0
Hauts-de-France;2020-12-17;39;223;4728;752457.0
Hauts-de-France;2020-12-17;49;192;4106;759226.0
Hauts-de-France;2020-12-17;59;181;3668;763464.0
Hauts-de-France;2020-12-17;69;163;2871;702149.0
Hauts-de-France;2020-12-17;79;97;1987;452001.0
Hauts-de-France;2020-12-17;89;113;1474;253185.0
Hauts-de-France;2020-12-17;90;58;754;63751.0
Hauts-de-France;2020-12-18;0;1572;33657;5962662.0
Hauts-de-France;2020-12-18;9;67;1178;731751.0
Hauts-de-France;2020-12-18;19;171;3752;793787.0
Hauts-de-France;2020-12-18;29;193;5276;690891.0
Hauts-de-France;2020-12-18;39;213;5596;752457.0
Hauts-de-France;2020-12-18;49;229;4907;759226.0
Hauts-de-France;2020-12-18;59;207;4547;763464.0
Hauts-de-France;2020-12-18;69;172;3676;702149.0
Hauts-de-France;2020-12-18;79;110;2532;452001.0
Hauts-de-France;2020-12-18;89;125;1479;253185.0
Hauts-de-France;2020-12-18;90;84;703;63751.0
Hauts-de-France;2020-12-19;0;857;21917;5962662.0
Hauts-de-France;2020-12-19;9;28;924;731751.0
Hauts-de-France;2020-12-19;19;85;2844;793787.0
Hauts-de-France;2020-12-19;29;149;3676;690891.0
Hauts-de-France;2020-12-19;39;122;3710;752457.0
Hauts-de-France;2020-12-19;49;134;3466;759226.0
Hauts-de-France;2020-12-19;59;128;2897;763464.0
Hauts-de-France;2020-12-19;69;80;2125;702149.0
Hauts-de-France;2020-12-19;79;72;1373;452001.0
Hauts-de-France;2020-12-19;89;43;680;253185.0
Hauts-de-France;2020-12-19;90;16;218;63751.0
Hauts-de-France;2020-12-20;0;233;6045;5962662.0
Hauts-de-France;2020-12-20;9;6;260;731751.0
Hauts-de-France;2020-12-20;19;18;662;793787.0
Hauts-de-France;2020-12-20;29;21;1247;690891.0
Hauts-de-France;2020-12-20;39;39;1109;752457.0
Hauts-de-France;2020-12-20;49;41;917;759226.0
Hauts-de-France;2020-12-20;59;36;745;763464.0
Hauts-de-France;2020-12-20;69;23;516;702149.0
Hauts-de-France;2020-12-20;79;16;272;452001.0
Hauts-de-France;2020-12-20;89;19;238;253185.0
Hauts-de-France;2020-12-20;90;14;77;63751.0
Hauts-de-France;2020-12-21;0;1881;50111;5962662.0
Hauts-de-France;2020-12-21;9;51;1692;731751.0
Hauts-de-France;2020-12-21;19;188;5232;793787.0
Hauts-de-France;2020-12-21;29;250;7804;690891.0
Hauts-de-France;2020-12-21;39;300;8352;752457.0
Hauts-de-France;2020-12-21;49;293;7719;759226.0
Hauts-de-France;2020-12-21;59;260;6803;763464.0
Hauts-de-France;2020-12-21;69;186;5600;702149.0
Hauts-de-France;2020-12-21;79;116;3717;452001.0
Hauts-de-France;2020-12-21;89;146;2101;253185.0
Hauts-de-France;2020-12-21;90;91;1077;63751.0
Hauts-de-France;2020-12-22;0;1727;58000;5962662.0
Hauts-de-France;2020-12-22;9;39;1821;731751.0
Hauts-de-France;2020-12-22;19;168;6374;793787.0
Hauts-de-France;2020-12-22;29;272;9346;690891.0
Hauts-de-France;2020-12-22;39;233;9998;752457.0
Hauts-de-France;2020-12-22;49;240;9105;759226.0
Hauts-de-France;2020-12-22;59;216;7911;763464.0
Hauts-de-France;2020-12-22;69;169;6166;702149.0
Hauts-de-France;2020-12-22;79;142;4180;452001.0
Hauts-de-France;2020-12-22;89;156;2144;253185.0
Hauts-de-France;2020-12-22;90;92;937;63751.0
Hauts-de-France;2020-12-23;0;1437;56057;5962662.0
Hauts-de-France;2020-12-23;9;39;1667;731751.0
Hauts-de-France;2020-12-23;19;168;6291;793787.0
Hauts-de-France;2020-12-23;29;201;9103;690891.0
Hauts-de-France;2020-12-23;39;227;9991;752457.0
Hauts-de-France;2020-12-23;49;205;9232;759226.0
Hauts-de-France;2020-12-23;59;199;7712;763464.0
Hauts-de-France;2020-12-23;69;144;5750;702149.0
Hauts-de-France;2020-12-23;79;101;3689;452001.0
Hauts-de-France;2020-12-23;89;114;1863;253185.0
Hauts-de-France;2020-12-23;90;39;747;63751.0
Hauts-de-France;2020-12-24;0;1049;34818;5962662.0
Hauts-de-France;2020-12-24;9;32;900;731751.0
Hauts-de-France;2020-12-24;19;102;3731;793787.0
Hauts-de-France;2020-12-24;29;154;6077;690891.0
Hauts-de-France;2020-12-24;39;171;6384;752457.0
Hauts-de-France;2020-12-24;49;156;5659;759226.0
Hauts-de-France;2020-12-24;59;129;4966;763464.0
Hauts-de-France;2020-12-24;69;116;3467;702149.0
Hauts-de-France;2020-12-24;79;79;2056;452001.0
Hauts-de-France;2020-12-24;89;72;1097;253185.0
Hauts-de-France;2020-12-24;90;38;477;63751.0
Hauts-de-France;2020-12-25;0;111;2888;5962662.0
Hauts-de-France;2020-12-25;9;3;99;731751.0
Hauts-de-France;2020-12-25;19;6;238;793787.0
Hauts-de-France;2020-12-25;29;13;552;690891.0
Hauts-de-France;2020-12-25;39;17;580;752457.0
Hauts-de-France;2020-12-25;49;10;390;759226.0
Hauts-de-France;2020-12-25;59;18;372;763464.0
Hauts-de-France;2020-12-25;69;7;266;702149.0
Hauts-de-France;2020-12-25;79;12;163;452001.0
Hauts-de-France;2020-12-25;89;14;157;253185.0
Hauts-de-France;2020-12-25;90;11;71;63751.0
Hauts-de-France;2020-12-26;0;863;17800;5962662.0
Hauts-de-France;2020-12-26;9;30;548;731751.0
Hauts-de-France;2020-12-26;19;95;1841;793787.0
Hauts-de-France;2020-12-26;29;138;3181;690891.0
Hauts-de-France;2020-12-26;39;134;3035;752457.0
Hauts-de-France;2020-12-26;49;110;2654;759226.0
Hauts-de-France;2020-12-26;59;121;2593;763464.0
Hauts-de-France;2020-12-26;69;84;1909;702149.0
